LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Howard,03,13,006-027,WORKING CLASS PARTY,0,0,0,0,1
Howard,03,13,006-028,DEMOCRATIC,190,78,228,8,1370
Howard,03,13,006-028,GREEN,0,0,0,0,1
Howard,03,13,006-028,LIBERTARIAN,0,0,0,0,6
Howard,03,13,006-028,OTHER PARTIES,0,1,0,1,22
Howard,03,13,006-028,REPUBLICAN,121,47,50,2,750
Howard,03,13,006-028,UNAFFILIATED,25,9,35,4,719
Howard,03,13,006-028,WORKING CLASS PARTY,0,0,0,0,1
Howard,03,13,006-029,DEMOCRATIC,345,235,378,24,2525
Howard,03,13,006-029,GREEN,0,0,0,0,7
Howard,03,13,006-029,LIBERTARIAN,0,1,0,0,18
Howard,03,13,006-029,OTHER PARTIES,2,0,1,0,40
Howard,03,13,006-029,REPUBLICAN,94,44,42,1,605
Howard,03,13,006-029,UNAFFILIATED,28,11,37,2,1049
Howard,03,13,006-029,WORKING CLASS PARTY,0,0,0,0,2
Howard,03,13,006-030,DEMOCRATIC,93,34,43,10,851
Howard,03,13,006-030,GREEN,0,0,0,0,3
Howard,03,13,006-030,LIBERTARIAN,0,0,0,0,5
Howard,03,13,006-030,OTHER PARTIES,0,0,0,0,16
Howard,03,13,006-030,REPUBLICAN,21,5,9,0,189
Howard,03,13,006-030,UNAFFILIATED,11,1,1,0,304
Howard,03,13,006-030,WORKING CLASS PARTY,0,0,0,0,0
Howard,03,13,006-031,DEMOCRATIC,337,134,253,20,1942
Howard,03,13,006-031,GREEN,0,0,0,0,4
Howard,03,13,006-031,LIBERTARIAN,1,0,0,0,11
Howard,03,13,006-031,OTHER PARTIES,0,0,1,0,24
Howard,03,13,006-031,REPUBLICAN,70,32,24,3,368
Howard,03,13,006-031,UNAFFILIATED,38,9,21,2,689
Howard,03,13,006-031,WORKING CLASS PARTY,0,0,0,0,2
Howard,03,13,006-032,DEMOCRATIC,126,65,116,10,778
Howard,03,13,006-032,GREEN,1,0,0,0,2
Howard,03,13,006-032,LIBERTARIAN,0,1,0,0,4
Howard,03,13,006-032,OTHER PARTIES,0,0,0,0,13
Howard,03,13,006-032,REPUBLICAN,74,32,40,1,500
Howard,03,13,006-032,UNAFFILIATED,22,13,8,0,463
Howard,03,13,006-032,WORKING CLASS PARTY,0,0,0,0,2
Howard,03,13,006-033,DEMOCRATIC,164,66,74,1,1090
Howard,03,13,006-033,GREEN,0,0,0,0,1
Howard,03,13,006-033,LIBERTARIAN,1,0,0,0,13
Howard,03,13,006-033,OTHER PARTIES,1,0,1,0,27
Howard,03,13,006-033,REPUBLICAN,73,10,12,1,355
Howard,03,13,006-033,UNAFFILIATED,16,4,10,0,485
Howard,03,13,006-033,WORKING CLASS PARTY,0,0,0,0,2
Howard,03,13,006-034,DEMOCRATIC,125,35,90,5,1299
Howard,03,13,006-034,GREEN,0,0,0,0,5
Howard,03,13,006-034,LIBERTARIAN,0,0,0,0,15
Howard,03,13,006-034,OTHER PARTIES,0,0,0,0,22
Howard,03,13,006-034,REPUBLICAN,28,6,12,1,258
Howard,03,13,006-034,UNAFFILIATED,21,3,8,1,462
Howard,03,13,006-034,WORKING CLASS PARTY,0,0,0,0,4
Howard,03,13,006-035,DEMOCRATIC,342,122,279,20,2399
Howard,03,13,006-035,GREEN,0,0,0,0,3
Howard,03,13,006-035,LIBERTARIAN,0,0,0,0,16
Howard,03,13,006-035,OTHER PARTIES,1,1,1,0,45
Howard,03,13,006-035,REPUBLICAN,78,19,37,2,578
Howard,03,13,006-035,UNAFFILIATED,44,6,33,5,1056
Howard,03,13,006-035,WORKING CLASS PARTY,0,0,0,0,0
Howard,,,Unable to Determine,DEMOCRATIC,0,0,0,7,
Howard,,,Unable to Determine,GREEN,0,0,0,1,
Howard,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Howard,,,Unable to Determine,OTHER PARTIES,0,0,0,1,
Howard,,,Unable to Determine,REPUBLICAN,0,0,0,0,
Howard,,,Unable to Determine,UNAFFILIATED,0,0,0,13,
Howard,,,Unable to Determine,WORKING CLASS PARTY,0,0,0,0,
Kent,01,36,001-001,DEMOCRATIC,58,16,23,1,370
Kent,01,36,001-001,GREEN,0,0,0,0,1
Kent,01,36,001-001,LIBERTARIAN,0,0,0,0,5
Kent,01,36,001-001,OTHER PARTIES,2,0,0,0,11
Kent,01,36,001-001,REPUBLICAN,151,18,12,1,492
Kent,01,36,001-001,UNAFFILIATED,4,2,4,0,185
Kent,01,36,001-001,WORKING CLASS PARTY,1,0,0,0,3
Kent,01,36,001-002,DEMOCRATIC,67,15,83,2,483
Kent,01,36,001-002,GREEN,0,0,0,0,3
Kent,01,36,001-002,LIBERTARIAN,0,0,0,0,7
Kent,01,36,001-002,OTHER PARTIES,1,0,0,0,11
Kent,01,36,001-002,REPUBLICAN,188,24,37,3,687
Kent,01,36,001-002,UNAFFILIATED,15,0,8,2,326
Kent,01,36,001-002,WORKING CLASS PARTY,1,0,0,0,2
Kent,01,36,002-001,DEMOCRATIC,68,38,49,3,436
Kent,01,36,002-001,GREEN,0,0,0,0,0
Kent,01,36,002-001,LIBERTARIAN,1,0,0,0,14
Kent,01,36,002-001,OTHER PARTIES,1,0,0,0,7
Kent,01,36,002-001,REPUBLICAN,205,34,41,2,615
Kent,01,36,002-001,UNAFFILIATED,8,4,4,1,264
Kent,01,36,002-001,WORKING CLASS PARTY,0,0,0,0,1
Kent,01,36,003-001,DEMOCRATIC,95,48,94,4,634
Kent,01,36,003-001,GREEN,0,0,0,0,0
Kent,01,36,003-001,LIBERTARIAN,0,0,0,0,6
Kent,01,36,003-001,OTHER PARTIES,1,0,0,0,11
Kent,01,36,003-001,REPUBLICAN,159,55,34,2,610
Kent,01,36,003-001,UNAFFILIATED,4,4,9,1,316
Kent,01,36,003-001,WORKING CLASS PARTY,0,0,1,1,2
Kent,01,36,003-002,DEMOCRATIC,47,19,21,2,231
Kent,01,36,003-002,GREEN,0,0,0,0,1
Kent,01,36,003-002,LIBERTARIAN,0,0,0,0,3
Kent,01,36,003-002,OTHER PARTIES,1,0,0,0,7
Kent,01,36,003-002,REPUBLICAN,66,3,11,1,165
Kent,01,36,003-002,UNAFFILIATED,6,2,2,1,88
Kent,01,36,003-002,WORKING CLASS PARTY,0,0,0,0,1
Kent,01,36,004-001,DEMOCRATIC,179,163,229,13,1122
Kent,01,36,004-001,GREEN,0,0,0,0,5
Kent,01,36,004-001,LIBERTARIAN,0,0,0,0,5
Kent,01,36,004-001,OTHER PARTIES,0,1,1,0,12
Kent,01,36,004-001,REPUBLICAN,134,66,62,2,585
Kent,01,36,004-001,UNAFFILIATED,13,10,24,1,373
Kent,01,36,004-001,WORKING CLASS PARTY,0,0,1,0,1
Kent,01,36,004-002,DEMOCRATIC,122,114,105,7,798
Kent,01,36,004-002,GREEN,0,0,0,0,1
Kent,01,36,004-002,LIBERTARIAN,0,0,0,0,7
Kent,01,36,004-002,OTHER PARTIES,0,0,0,0,12
Kent,01,36,004-002,REPUBLICAN,68,31,13,1,375
Kent,01,36,004-002,UNAFFILIATED,20,7,6,0,259
Kent,01,36,004-002,WORKING CLASS PARTY,0,0,0,0,0
Kent,01,36,005-001,DEMOCRATIC,145,35,99,8,699
Kent,01,36,005-001,GREEN,0,0,0,0,1
Kent,01,36,005-001,LIBERTARIAN,0,0,0,0,7
Kent,01,36,005-001,OTHER PARTIES,1,0,0,0,24
Kent,01,36,005-001,REPUBLICAN,292,27,39,5,801
Kent,01,36,005-001,UNAFFILIATED,22,1,7,0,333
Kent,01,36,005-001,WORKING CLASS PARTY,0,1,0,0,6
Kent,01,36,006-001,DEMOCRATIC,73,47,93,4,542
Kent,01,36,006-001,GREEN,0,0,0,0,4
Kent,01,36,006-001,LIBERTARIAN,0,0,0,0,8
Kent,01,36,006-001,OTHER PARTIES,0,0,0,0,10
Kent,01,36,006-001,REPUBLICAN,133,29,33,2,506
Kent,01,36,006-001,UNAFFILIATED,7,3,8,0,244
Kent,01,36,006-001,WORKING CLASS PARTY,0,0,0,0,3
Kent,01,36,007-001,DEMOCRATIC,89,52,111,7,504
Kent,01,36,007-001,GREEN,0,1,0,0,1
Kent,01,36,007-001,LIBERTARIAN,0,0,0,0,2
Kent,01,36,007-001,OTHER PARTIES,1,0,0,0,6
Kent,01,36,007-001,REPUBLICAN,98,59,17,2,360
Kent,01,36,007-001,UNAFFILIATED,10,6,1,0,153
Kent,01,36,007-001,WORKING CLASS PARTY,0,0,0,0,1
Kent,,,Unable to Determine,DEMOCRATIC,0,0,0,0,
Kent,,,Unable to Determine,GREEN,0,0,0,0,
Kent,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Kent,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Kent,,,Unable to Determine,REPUBLICAN,0,0,0,0,
Kent,,,Unable to Determine,UNAFFILIATED,0,0,0,0,
Kent,,,Unable to Determine,WORKING CLASS PARTY,0,0,0,1,
Montgomery,08,14,001-001,DEMOCRATIC,138,34,137,11,892
Montgomery,08,14,001-001,GREEN,0,0,0,0,3
Montgomery,08,14,001-001,LIBERTARIAN,0,0,0,0,11
Montgomery,08,14,001-001,OTHER PARTIES,0,0,0,0,12
Montgomery,08,14,001-001,REPUBLICAN,149,15,35,2,695
Montgomery,08,14,001-001,UNAFFILIATED,17,2,6,1,459
Montgomery,08,14,001-001,WORKING CLASS PARTY,0,0,0,0,3
Montgomery,08,14,001-002,DEMOCRATIC,178,51,188,14,1130
Montgomery,08,14,001-002,GREEN,0,0,0,0,5
Montgomery,08,14,001-002,LIBERTARIAN,0,0,0,0,13
Montgomery,08,14,001-002,OTHER PARTIES,0,0,0,0,17
Montgomery,08,14,001-002,REPUBLICAN,125,29,35,3,728
Montgomery,08,14,001-002,UNAFFILIATED,29,4,13,3,574
Montgomery,08,14,001-002,WORKING CLASS PARTY,0,0,0,0,2
Montgomery,08,39,001-003,DEMOCRATIC,245,101,306,23,2401
Montgomery,08,39,001-003,GREEN,0,0,1,0,4
Montgomery,08,39,001-003,LIBERTARIAN,0,0,0,0,12
Montgomery,08,39,001-003,OTHER PARTIES,0,0,0,0,40
Montgomery,08,39,001-003,REPUBLICAN,95,18,29,7,577
Montgomery,08,39,001-003,UNAFFILIATED,17,6,27,15,918
Montgomery,08,39,001-003,WORKING CLASS PARTY,0,0,0,0,3
Montgomery,08,39,001-004,DEMOCRATIC,134,21,97,11,1201
Montgomery,08,39,001-004,GREEN,0,1,0,0,4
Montgomery,08,39,001-004,LIBERTARIAN,0,0,0,0,4
Montgomery,08,39,001-004,OTHER PARTIES,0,0,0,1,22
Montgomery,08,39,001-004,REPUBLICAN,59,5,13,2,319
Montgomery,08,39,001-004,UNAFFILIATED,16,1,13,4,492
Montgomery,08,39,001-004,WORKING CLASS PARTY,1,0,0,0,4
Montgomery,08,19,001-005,DEMOCRATIC,124,46,128,19,938
Montgomery,08,19,001-005,GREEN,0,0,0,0,3
Montgomery,08,19,001-005,LIBERTARIAN,0,0,0,0,6
Montgomery,08,19,001-005,OTHER PARTIES,0,1,2,0,17
Montgomery,08,19,001-005,REPUBLICAN,64,27,35,1,480
Montgomery,08,19,001-005,UNAFFILIATED,11,1,11,3,488
Montgomery,08,19,001-005,WORKING CLASS PARTY,0,0,2,0,3
Montgomery,08,39,001-006,DEMOCRATIC,117,42,124,15,982
Montgomery,08,39,001-006,GREEN,0,0,0,1,4
Montgomery,08,39,001-006,LIBERTARIAN,0,0,0,0,10
Montgomery,08,39,001-006,OTHER PARTIES,0,1,1,0,18
Montgomery,08,39,001-006,REPUBLICAN,78,10,23,2,388
Montgomery,08,39,001-006,UNAFFILIATED,11,4,15,5,438
Montgomery,08,39,001-006,WORKING CLASS PARTY,0,0,0,0,2
Montgomery,08,14,001-007,DEMOCRATIC,41,14,36,3,256
Montgomery,08,14,001-007,GREEN,0,0,0,0,1
Montgomery,08,14,001-007,LIBERTARIAN,0,0,0,0,2
Montgomery,08,14,001-007,OTHER PARTIES,0,0,0,0,2
Montgomery,08,14,001-007,REPUBLICAN,39,3,8,3,246
Montgomery,08,14,001-007,UNAFFILIATED,1,1,1,2,167
Montgomery,08,14,001-007,WORKING CLASS PARTY,0,0,0,0,0
Montgomery,08,14,001-008,DEMOCRATIC,67,20,86,6,480
Montgomery,08,14,001-008,GREEN,0,0,0,0,0
Montgomery,08,14,001-008,LIBERTARIAN,0,0,0,0,4
Montgomery,08,14,001-008,OTHER PARTIES,0,0,0,0,11
Montgomery,08,14,001-008,REPUBLICAN,48,16,13,2,296
Montgomery,08,14,001-008,UNAFFILIATED,7,0,17,0,227
Montgomery,08,14,001-008,WORKING CLASS PARTY,0,0,0,0,0
Montgomery,06,39,002-001,DEMOCRATIC,273,84,268,23,2808
Montgomery,06,39,002-001,GREEN,0,1,0,0,12
Montgomery,06,39,002-001,LIBERTARIAN,1,0,0,1,18
Montgomery,06,39,002-001,OTHER PARTIES,2,0,0,0,64
Montgomery,06,39,002-001,REPUBLICAN,89,22,37,1,736
Montgomery,06,39,002-001,UNAFFILIATED,20,6,41,1,1376
Montgomery,06,39,002-001,WORKING CLASS PARTY,0,0,1,0,4
Montgomery,06,15,002-002,DEMOCRATIC,231,154,258,33,2379
Montgomery,06,15,002-002,GREEN,0,0,0,0,5
Montgomery,06,15,002-002,LIBERTARIAN,1,0,0,0,16
Montgomery,06,15,002-002,OTHER PARTIES,2,0,1,0,31
Montgomery,06,15,002-002,REPUBLICAN,83,35,33,7,578
Montgomery,06,15,002-002,UNAFFILIATED,31,5,21,7,1069
Montgomery,06,15,002-002,WORKING CLASS PARTY,0,0,0,0,2
Montgomery,06,15,002-003,DEMOCRATIC,255,75,227,16,2635
Montgomery,06,15,002-003,GREEN,1,0,1,0,10
Montgomery,06,15,002-003,LIBERTARIAN,0,0,1,0,18
Montgomery,06,15,002-003,OTHER PARTIES,0,0,1,0,58
Montgomery,06,15,002-003,REPUBLICAN,36,15,25,3,476
Montgomery,06,15,002-003,UNAFFILIATED,32,1,27,4,1074
Montgomery,06,15,002-003,WORKING CLASS PARTY,0,0,0,0,3
Montgomery,06,15,002-004,DEMOCRATIC,254,105,285,29,2775
Montgomery,06,15,002-004,GREEN,1,0,0,0,9
Montgomery,06,15,002-004,LIBERTARIAN,1,1,1,0,17
Montgomery,06,15,002-004,OTHER PARTIES,2,1,1,0,56
Montgomery,06,15,002-004,REPUBLICAN,81,15,24,5,593
Montgomery,06,15,002-004,UNAFFILIATED,36,5,24,8,1195
Montgomery,06,15,002-004,WORKING CLASS PARTY,0,0,0,0,9
Montgomery,06,15,002-005,DEMOCRATIC,237,87,250,22,1960
Montgomery,06,15,002-005,GREEN,0,0,0,1,11
Montgomery,06,15,002-005,LIBERTARIAN,0,0,0,0,20
Montgomery,06,15,002-005,OTHER PARTIES,1,0,0,0,27
Montgomery,06,15,002-005,REPUBLICAN,89,15,28,7,580
Montgomery,06,15,002-005,UNAFFILIATED,20,6,18,4,807
Montgomery,06,15,002-005,WORKING CLASS PARTY,0,0,0,0,5
Montgomery,06,39,002-006,DEMOCRATIC,249,69,252,19,2219
Montgomery,06,39,002-006,GREEN,0,0,1,0,4
Montgomery,06,39,002-006,LIBERTARIAN,1,0,0,0,6
Montgomery,06,39,002-006,OTHER PARTIES,0,0,0,0,33
Montgomery,06,39,002-006,REPUBLICAN,77,13,32,5,509
Montgomery,06,39,002-006,UNAFFILIATED,42,10,30,3,1133
Montgomery,06,39,002-006,WORKING CLASS PARTY,0,0,0,0,3
Montgomery,06,09A,002-007,DEMOCRATIC,62,29,76,6,686
Montgomery,06,09A,002-007,GREEN,0,0,0,0,0
Montgomery,06,09A,002-007,LIBERTARIAN,0,0,0,0,7
Montgomery,06,09A,002-007,OTHER PARTIES,0,0,0,0,6
Montgomery,06,09A,002-007,REPUBLICAN,42,6,25,2,333
Montgomery,06,09A,002-007,UNAFFILIATED,4,3,14,1,367
Montgomery,06,09A,002-007,WORKING CLASS PARTY,0,0,0,0,0
Montgomery,06,15,002-008,DEMOCRATIC,265,82,240,24,2772
Montgomery,06,15,002-008,GREEN,0,0,1,0,3
Montgomery,06,15,002-008,LIBERTARIAN,0,0,0,1,22
Montgomery,06,15,002-008,OTHER PARTIES,0,0,1,1,43
Montgomery,06,15,002-008,REPUBLICAN,87,19,32,6,715
Montgomery,06,15,002-008,UNAFFILIATED,48,3,36,4,1477
Montgomery,06,15,002-008,WORKING CLASS PARTY,0,0,1,0,3
Montgomery,06,09A,002-010,DEMOCRATIC,150,57,134,12,1348
Montgomery,06,09A,002-010,GREEN,0,0,0,0,5
Montgomery,06,09A,002-010,LIBERTARIAN,0,0,1,0,10
Montgomery,06,09A,002-010,OTHER PARTIES,1,0,0,0,23
Montgomery,06,09A,002-010,REPUBLICAN,61,13,22,2,489
Montgomery,06,09A,002-010,UNAFFILIATED,22,5,20,4,652
Montgomery,06,09A,002-010,WORKING CLASS PARTY,0,0,0,0,1
Montgomery,06,15,002-011,DEMOCRATIC,265,62,168,28,2107
Montgomery,06,15,002-011,GREEN,0,0,1,0,4
Montgomery,06,15,002-011,LIBERTARIAN,0,0,0,0,10
Montgomery,06,15,002-011,OTHER PARTIES,1,0,2,0,33
Montgomery,06,15,002-011,REPUBLICAN,80,17,45,6,655
Montgomery,06,15,002-011,UNAFFILIATED,49,6,35,11,1095
Montgomery,06,15,002-011,WORKING CLASS PARTY,0,0,1,0,4
Montgomery,06,14,002-012,DEMOCRATIC,92,33,55,10,828
Montgomery,06,14,002-012,GREEN,0,0,0,0,1
Montgomery,06,14,002-012,LIBERTARIAN,0,0,0,0,3
Montgomery,06,14,002-012,OTHER PARTIES,0,1,0,0,16
Montgomery,06,14,002-012,REPUBLICAN,31,13,15,1,260
Montgomery,06,14,002-012,UNAFFILIATED,8,0,13,0,519
Montgomery,06,14,002-012,WORKING CLASS PARTY,0,0,2,0,3
Montgomery,06,15,003-001,DEMOCRATIC,222,36,175,21,1274
Montgomery,06,15,003-001,GREEN,0,0,0,0,7
Montgomery,06,15,003-001,LIBERTARIAN,1,0,0,0,20
Montgomery,06,15,003-001,OTHER PARTIES,1,0,0,0,26
Montgomery,06,15,003-001,REPUBLICAN,183,10,41,12,852
Montgomery,06,15,003-001,UNAFFILIATED,24,2,20,18,810
Montgomery,06,15,003-001,WORKING CLASS PARTY,0,0,0,0,0
Montgomery,06,15,003-002,DEMOCRATIC,181,27,159,11,1025
Montgomery,06,15,003-002,GREEN,1,0,0,0,4
Montgomery,06,15,003-002,LIBERTARIAN,1,0,0,0,10
Montgomery,06,15,003-002,OTHER PARTIES,1,0,2,1,24
Montgomery,06,15,003-002,REPUBLICAN,136,12,50,5,754
Montgomery,06,15,003-002,UNAFFILIATED,23,1,16,7,626
Montgomery,06,15,003-002,WORKING CLASS PARTY,0,0,1,1,7
Montgomery,08,17,004-001,DEMOCRATIC,239,82,289,29,2337
Montgomery,08,17,004-001,GREEN,1,0,0,1,11
Montgomery,08,17,004-001,LIBERTARIAN,0,1,1,0,17
Montgomery,08,17,004-001,OTHER PARTIES,0,0,2,0,42
Montgomery,08,17,004-001,REPUBLICAN,52,7,31,3,474
Montgomery,08,17,004-001,UNAFFILIATED,25,6,22,4,928
Montgomery,08,17,004-001,WORKING CLASS PARTY,0,0,0,0,2
Montgomery,08,17,004-002,DEMOCRATIC,289,110,391,31,1945
Montgomery,08,17,004-002,GREEN,0,0,0,0,5
Montgomery,08,17,004-002,LIBERTARIAN,0,0,1,0,10
Montgomery,08,17,004-002,OTHER PARTIES,0,0,0,0,21
Montgomery,08,17,004-002,REPUBLICAN,54,11,36,3,434
Montgomery,08,17,004-002,UNAFFILIATED,18,5,28,7,817
Montgomery,08,17,004-002,WORKING CLASS PARTY,0,0,0,0,3
Montgomery,08,17,004-003,DEMOCRATIC,374,135,615,38,2790
Montgomery,08,17,004-003,GREEN,0,0,0,0,10
Montgomery,08,17,004-003,LIBERTARIAN,1,0,0,0,19
Montgomery,08,17,004-003,OTHER PARTIES,0,0,1,0,47
Montgomery,08,17,004-003,REPUBLICAN,61,28,50,4,567
Montgomery,08,17,004-003,UNAFFILIATED,32,15,61,7,1092
Montgomery,08,17,004-003,WORKING CLASS PARTY,1,0,0,0,4
Montgomery,08,18,004-004,DEMOCRATIC,227,37,276,31,1341
Montgomery,08,18,004-004,GREEN,0,0,0,1,4
Montgomery,08,18,004-004,LIBERTARIAN,0,0,0,0,9
Montgomery,08,18,004-004,OTHER PARTIES,1,0,0,0,20
Montgomery,08,18,004-004,REPUBLICAN,32,5,22,5,236
Montgomery,08,18,004-004,UNAFFILIATED,9,1,15,4,518
Montgomery,08,18,004-004,WORKING CLASS PARTY,0,0,0,0,0
Montgomery,08,17,004-005,DEMOCRATIC,192,55,286,37,1675
Montgomery,08,17,004-005,GREEN,0,0,0,0,3
Montgomery,08,17,004-005,LIBERTARIAN,1,0,0,0,5
Montgomery,08,17,004-005,OTHER PARTIES,4,0,2,0,17
Montgomery,08,17,004-005,REPUBLICAN,47,19,33,4,412
Montgomery,08,17,004-005,UNAFFILIATED,20,1,25,16,756
Montgomery,08,17,004-005,WORKING CLASS PARTY,0,0,0,0,2
Montgomery,08,17,004-006,DEMOCRATIC,188,42,168,12,1340
Montgomery,08,17,004-006,GREEN,1,0,0,0,5
Montgomery,08,17,004-006,LIBERTARIAN,0,0,1,1,13
Montgomery,08,17,004-006,OTHER PARTIES,0,0,0,0,30
Montgomery,08,17,004-006,REPUBLICAN,55,7,29,2,407
Montgomery,08,17,004-006,UNAFFILIATED,15,1,20,8,528
Montgomery,08,17,004-006,WORKING CLASS PARTY,0,0,0,0,2
Montgomery,08,17,004-007,DEMOCRATIC,243,51,262,17,1774
Montgomery,08,17,004-007,GREEN,0,0,0,0,10
Montgomery,08,17,004-007,LIBERTARIAN,0,0,1,0,7
Montgomery,08,17,004-007,OTHER PARTIES,0,0,0,0,22
Montgomery,08,17,004-007,REPUBLICAN,57,2,38,2,364
Montgomery,08,17,004-007,UNAFFILIATED,22,3,20,4,744
Montgomery,08,17,004-007,WORKING CLASS PARTY,1,0,0,0,3
Montgomery,08,18,004-008,DEMOCRATIC,431,66,630,56,2729
Montgomery,08,18,004-008,GREEN,0,0,0,0,6
Montgomery,08,18,004-008,LIBERTARIAN,0,0,0,0,9
Montgomery,08,18,004-008,OTHER PARTIES,0,0,1,0,44
Montgomery,08,18,004-008,REPUBLICAN,77,9,35,4,513
Montgomery,08,18,004-008,UNAFFILIATED,26,2,41,4,1019
Montgomery,08,18,004-008,WORKING CLASS PARTY,0,0,0,0,3
Montgomery,08,17,004-009,DEMOCRATIC,175,39,171,16,948
Montgomery,08,17,004-009,GREEN,0,0,1,0,5
Montgomery,08,17,004-009,LIBERTARIAN,0,0,0,0,6
Montgomery,08,17,004-009,OTHER PARTIES,0,1,0,0,14
Montgomery,08,17,004-009,REPUBLICAN,25,3,19,3,197
Montgomery,08,17,004-009,UNAFFILIATED,7,5,13,9,362
Montgomery,08,17,004-009,WORKING CLASS PARTY,0,0,0,0,0
Montgomery,08,16,004-010,DEMOCRATIC,188,44,341,20,1529
Montgomery,08,16,004-010,GREEN,0,0,0,0,3
Montgomery,08,16,004-010,LIBERTARIAN,1,0,1,0,14
Montgomery,08,16,004-010,OTHER PARTIES,1,0,0,0,20
Montgomery,08,16,004-010,REPUBLICAN,42,9,23,2,383
Montgomery,08,16,004-010,UNAFFILIATED,9,4,19,0,633
Montgomery,08,16,004-010,WORKING CLASS PARTY,0,0,0,0,0
Montgomery,08,16,004-011,DEMOCRATIC,47,29,115,13,468
Montgomery,08,16,004-011,GREEN,0,0,0,0,0
Montgomery,08,16,004-011,LIBERTARIAN,0,0,0,0,3
Montgomery,08,16,004-011,OTHER PARTIES,0,0,0,0,1
Montgomery,08,16,004-011,REPUBLICAN,13,11,17,1,144
Montgomery,08,16,004-011,UNAFFILIATED,0,2,6,5,174
Montgomery,08,16,004-011,WORKING CLASS PARTY,0,0,0,0,0
Montgomery,08,15,004-012,DEMOCRATIC,313,152,399,22,2039
Montgomery,08,15,004-012,GREEN,1,0,0,0,7
Montgomery,08,15,004-012,LIBERTARIAN,0,0,0,0,9
Montgomery,08,15,004-012,OTHER PARTIES,2,0,1,0,22
Montgomery,08,15,004-012,REPUBLICAN,90,25,43,4,562
Montgomery,08,15,004-012,UNAFFILIATED,24,7,30,5,951
Montgomery,08,15,004-012,WORKING CLASS PARTY,0,0,1,0,2
Montgomery,08,16,004-013,DEMOCRATIC,309,58,319,29,1338
Montgomery,08,16,004-013,GREEN,1,0,0,0,3
Montgomery,08,16,004-013,LIBERTARIAN,0,0,0,0,6
Montgomery,08,16,004-013,OTHER PARTIES,0,0,1,0,14
Montgomery,08,16,004-013,REPUBLICAN,62,8,39,3,328
Montgomery,08,16,004-013,UNAFFILIATED,18,3,21,2,456
Montgomery,08,16,004-013,WORKING CLASS PARTY,0,0,0,0,2
Montgomery,08,17,004-014,DEMOCRATIC,289,80,440,31,2306
Montgomery,08,17,004-014,GREEN,0,0,0,0,4
Montgomery,08,17,004-014,LIBERTARIAN,0,0,0,0,12
Montgomery,08,17,004-014,OTHER PARTIES,0,0,3,0,24
Montgomery,08,17,004-014,REPUBLICAN,44,15,41,7,467
Montgomery,08,17,004-014,UNAFFILIATED,17,7,46,7,1023
Montgomery,08,17,004-014,WORKING CLASS PARTY,0,0,0,0,1
Montgomery,08,18,004-015,DEMOCRATIC,92,16,95,10,918
Montgomery,08,18,004-015,GREEN,0,0,0,0,1
Montgomery,08,18,004-015,LIBERTARIAN,0,0,0,0,7
Montgomery,08,18,004-015,OTHER PARTIES,0,0,0,0,15
Montgomery,08,18,004-015,REPUBLICAN,20,3,9,0,173
Montgomery,08,18,004-015,UNAFFILIATED,7,2,14,1,433
Montgomery,08,18,004-015,WORKING CLASS PARTY,0,0,0,0,1
Montgomery,08,17,004-016,DEMOCRATIC,286,91,488,42,2394
Montgomery,08,17,004-016,GREEN,0,0,1,0,5
Montgomery,08,17,004-016,LIBERTARIAN,0,0,1,0,8
Montgomery,08,17,004-016,OTHER PARTIES,1,0,3,0,38
Montgomery,08,17,004-016,REPUBLICAN,87,15,75,7,660
Montgomery,08,17,004-016,UNAFFILIATED,39,7,57,11,1161
Montgomery,08,17,004-016,WORKING CLASS PARTY,0,0,0,0,0
Montgomery,08,16,004-017,DEMOCRATIC,203,84,526,45,1991
Montgomery,08,16,004-017,GREEN,0,0,0,0,3
Montgomery,08,16,004-017,LIBERTARIAN,1,0,0,0,8
Montgomery,08,16,004-017,OTHER PARTIES,0,1,0,0,23
Montgomery,08,16,004-017,REPUBLICAN,42,8,36,4,384
Montgomery,08,16,004-017,UNAFFILIATED,15,2,36,3,703
Montgomery,08,16,004-017,WORKING CLASS PARTY,0,0,2,0,2
Montgomery,08,16,004-018,DEMOCRATIC,279,72,340,32,1890
Montgomery,08,16,004-018,GREEN,0,0,0,0,6
Montgomery,08,16,004-018,LIBERTARIAN,0,0,0,0,7
Montgomery,08,16,004-018,OTHER PARTIES,1,0,2,0,20
Montgomery,08,16,004-018,REPUBLICAN,84,13,29,2,491
Montgomery,08,16,004-018,UNAFFILIATED,24,2,16,4,756
Montgomery,08,16,004-018,WORKING CLASS PARTY,0,0,0,0,2
Montgomery,08,19,004-019,DEMOCRATIC,115,42,181,12,1060
Montgomery,08,19,004-019,GREEN,0,0,0,0,3
Montgomery,08,19,004-019,LIBERTARIAN,0,0,0,0,4
Montgomery,08,19,004-019,OTHER PARTIES,0,0,1,0,20
Montgomery,08,19,004-019,REPUBLICAN,43,9,33,2,288
