LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Cecil,01,36,005-003,LIBERTARIAN,0,0,0,1,0
Cecil,01,36,005-003,OTHER PARTIES,0,0,0,0,0
Cecil,01,36,005-003,REPUBLICAN,375,147,18,0,2234
Cecil,01,36,005-003,UNAFFILIATED,0,0,0,9,0
Cecil,01,35A,005-004,DEMOCRAT,93,29,3,0,713
Cecil,01,35A,005-004,GREEN,0,0,0,1,0
Cecil,01,35A,005-004,LIBERTARIAN,0,0,0,0,0
Cecil,01,35A,005-004,OTHER PARTIES,0,0,0,0,0
Cecil,01,35A,005-004,REPUBLICAN,93,24,1,1,674
Cecil,01,35A,005-004,UNAFFILIATED,0,0,0,2,0
Cecil,01,35B,005-005,DEMOCRAT,109,35,7,3,1172
Cecil,01,35B,005-005,GREEN,0,0,0,0,0
Cecil,01,35B,005-005,LIBERTARIAN,0,0,0,0,0
Cecil,01,35B,005-005,OTHER PARTIES,0,0,0,0,0
Cecil,01,35B,005-005,REPUBLICAN,223,53,3,2,1747
Cecil,01,35B,005-005,UNAFFILIATED,0,0,0,8,0
Cecil,01,36,005-006,DEMOCRAT,26,20,2,1,211
Cecil,01,36,005-006,GREEN,0,0,0,0,0
Cecil,01,36,005-006,LIBERTARIAN,0,0,0,0,0
Cecil,01,36,005-006,OTHER PARTIES,0,0,0,0,0
Cecil,01,36,005-006,REPUBLICAN,42,25,1,1,323
Cecil,01,36,005-006,UNAFFILIATED,0,0,0,1,0
Cecil,01,35A,006-001,DEMOCRAT,141,22,14,0,892
Cecil,01,35A,006-001,GREEN,0,0,0,0,0
Cecil,01,35A,006-001,LIBERTARIAN,0,0,0,0,0
Cecil,01,35A,006-001,OTHER PARTIES,0,0,0,0,0
Cecil,01,35A,006-001,REPUBLICAN,356,49,17,5,1736
Cecil,01,35A,006-001,UNAFFILIATED,0,0,0,4,0
Cecil,01,35B,006-002,DEMOCRAT,131,15,2,0,795
Cecil,01,35B,006-002,GREEN,0,0,0,0,0
Cecil,01,35B,006-002,LIBERTARIAN,0,0,0,0,0
Cecil,01,35B,006-002,OTHER PARTIES,0,0,0,0,0
Cecil,01,35B,006-002,REPUBLICAN,303,37,5,3,1501
Cecil,01,35B,006-002,UNAFFILIATED,0,0,0,3,0
Cecil,01,35B,006-003,DEMOCRAT,19,8,1,0,171
Cecil,01,35B,006-003,GREEN,0,0,0,0,0
Cecil,01,35B,006-003,LIBERTARIAN,0,0,0,0,0
Cecil,01,35B,006-003,OTHER PARTIES,0,0,0,0,0
Cecil,01,35B,006-003,REPUBLICAN,55,8,1,0,413
Cecil,01,35B,006-003,UNAFFILIATED,0,0,0,3,0
Cecil,01,35B,007-001,DEMOCRAT,112,27,7,3,850
Cecil,01,35B,007-001,GREEN,0,0,0,0,0
Cecil,01,35B,007-001,LIBERTARIAN,0,0,0,0,0
Cecil,01,35B,007-001,OTHER PARTIES,0,0,0,0,0
Cecil,01,35B,007-001,REPUBLICAN,244,46,10,0,1449
Cecil,01,35B,007-001,UNAFFILIATED,0,0,0,0,0
Cecil,01,35A,007-002,DEMOCRAT,213,31,5,8,1292
Cecil,01,35A,007-002,GREEN,0,0,0,0,0
Cecil,01,35A,007-002,LIBERTARIAN,0,0,0,0,0
Cecil,01,35A,007-002,OTHER PARTIES,0,0,0,0,0
Cecil,01,35A,007-002,REPUBLICAN,212,20,3,2,1267
Cecil,01,35A,007-002,UNAFFILIATED,0,0,0,5,0
Cecil,01,35A,007-003,DEMOCRAT,44,9,1,0,265
Cecil,01,35A,007-003,GREEN,0,0,0,1,0
Cecil,01,35A,007-003,LIBERTARIAN,0,0,0,0,0
Cecil,01,35A,007-003,OTHER PARTIES,0,0,0,0,0
Cecil,01,35A,007-003,REPUBLICAN,47,12,0,0,285
Cecil,01,35A,007-003,UNAFFILIATED,0,0,0,1,0
Cecil,01,35B,007-004,DEMOCRAT,14,2,1,0,104
Cecil,01,35B,007-004,GREEN,0,0,0,0,0
Cecil,01,35B,007-004,LIBERTARIAN,0,0,0,0,0
Cecil,01,35B,007-004,OTHER PARTIES,0,0,0,0,0
Cecil,01,35B,007-004,REPUBLICAN,47,3,2,0,191
Cecil,01,35B,007-004,UNAFFILIATED,0,0,0,0,0
Cecil,01,35B,008-001,DEMOCRAT,76,5,1,2,633
Cecil,01,35B,008-001,GREEN,0,0,0,0,0
Cecil,01,35B,008-001,LIBERTARIAN,0,0,0,0,0
Cecil,01,35B,008-001,OTHER PARTIES,0,0,0,0,0
Cecil,01,35B,008-001,REPUBLICAN,205,24,10,1,1382
Cecil,01,35B,008-001,UNAFFILIATED,0,0,0,1,0
Cecil,01,35A,009-001,DEMOCRAT,59,15,6,2,466
Cecil,01,35A,009-001,GREEN,0,0,0,0,0
Cecil,01,35A,009-001,LIBERTARIAN,0,0,0,0,0
Cecil,01,35A,009-001,OTHER PARTIES,0,0,0,0,0
Cecil,01,35A,009-001,REPUBLICAN,249,40,16,2,1086
Cecil,01,35A,009-001,UNAFFILIATED,0,0,0,5,0
Cecil,01,35B,009-002,DEMOCRAT,51,12,2,0,435
Cecil,01,35B,009-002,GREEN,0,0,0,0,0
Cecil,01,35B,009-002,LIBERTARIAN,0,0,0,1,0
Cecil,01,35B,009-002,OTHER PARTIES,0,0,0,0,0
Cecil,01,35B,009-002,REPUBLICAN,117,40,4,0,768
Cecil,01,35B,009-002,UNAFFILIATED,0,0,0,3,0
Cecil,,,Unable to Determine,DEMOCRAT,0,0,0,6,
Cecil,,,Unable to Determine,GREEN,0,0,0,0,
Cecil,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Cecil,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Cecil,,,Unable to Determine,REPUBLICAN,0,0,0,5,
Cecil,,,Unable to Determine,UNAFFILIATED,0,0,0,10,
Charles,05,28,001-001,DEMOCRAT,332,232,17,47,1862
Charles,05,28,001-001,GREEN,0,0,0,0,3
Charles,05,28,001-001,LIBERTARIAN,1,0,0,0,16
Charles,05,28,001-001,OTHER PARTIES,1,0,0,0,16
Charles,05,28,001-001,REPUBLICAN,126,66,6,16,957
Charles,05,28,001-001,UNAFFILIATED,33,10,1,6,621
Charles,05,28,001-002,DEMOCRAT,236,175,23,9,1081
Charles,05,28,001-002,GREEN,0,0,0,0,2
Charles,05,28,001-002,LIBERTARIAN,1,0,0,0,10
Charles,05,28,001-002,OTHER PARTIES,2,0,0,0,13
Charles,05,28,001-002,REPUBLICAN,164,60,6,5,1171
Charles,05,28,001-002,UNAFFILIATED,21,5,2,6,466
Charles,05,28,001-003,DEMOCRAT,244,179,9,5,1385
Charles,05,28,001-003,GREEN,1,0,0,0,6
Charles,05,28,001-003,LIBERTARIAN,1,1,0,0,13
Charles,05,28,001-003,OTHER PARTIES,0,1,0,0,8
Charles,05,28,001-003,REPUBLICAN,101,64,2,2,1110
Charles,05,28,001-003,UNAFFILIATED,28,8,1,3,567
Charles,05,28,001-004,DEMOCRAT,203,120,6,4,952
Charles,05,28,001-004,GREEN,0,0,0,0,3
Charles,05,28,001-004,LIBERTARIAN,0,0,0,0,14
Charles,05,28,001-004,OTHER PARTIES,1,0,0,1,14
Charles,05,28,001-004,REPUBLICAN,121,43,4,3,916
Charles,05,28,001-004,UNAFFILIATED,19,12,2,1,408
Charles,05,28,002-001,DEMOCRAT,130,45,2,2,595
Charles,05,28,002-001,GREEN,0,0,0,0,4
Charles,05,28,002-001,LIBERTARIAN,0,0,0,0,9
Charles,05,28,002-001,OTHER PARTIES,1,0,0,0,15
Charles,05,28,002-001,REPUBLICAN,69,6,0,1,618
Charles,05,28,002-001,UNAFFILIATED,16,3,0,0,275
Charles,05,28,003-001,DEMOCRAT,249,62,5,3,1110
Charles,05,28,003-001,GREEN,0,0,0,0,5
Charles,05,28,003-001,LIBERTARIAN,2,0,0,0,10
Charles,05,28,003-001,OTHER PARTIES,0,0,0,0,12
Charles,05,28,003-001,REPUBLICAN,106,14,1,1,728
Charles,05,28,003-001,UNAFFILIATED,18,3,0,2,377
Charles,05,28,004-001,DEMOCRAT,175,53,2,1,755
Charles,05,28,004-001,GREEN,0,0,0,0,4
Charles,05,28,004-001,LIBERTARIAN,0,0,0,0,15
Charles,05,28,004-001,OTHER PARTIES,0,0,0,0,8
Charles,05,28,004-001,REPUBLICAN,183,24,6,1,1088
Charles,05,28,004-001,UNAFFILIATED,11,4,0,1,398
Charles,05,28,004-002,DEMOCRAT,118,50,7,2,595
Charles,05,28,004-002,GREEN,0,0,0,0,2
Charles,05,28,004-002,LIBERTARIAN,1,0,0,0,13
Charles,05,28,004-002,OTHER PARTIES,0,0,0,0,13
Charles,05,28,004-002,REPUBLICAN,134,32,5,0,863
Charles,05,28,004-002,UNAFFILIATED,13,2,0,0,318
Charles,05,28,005-001,DEMOCRAT,293,80,10,1,1225
Charles,05,28,005-001,GREEN,0,0,0,0,2
Charles,05,28,005-001,LIBERTARIAN,0,0,0,0,9
Charles,05,28,005-001,OTHER PARTIES,0,0,0,0,10
Charles,05,28,005-001,REPUBLICAN,194,17,5,7,1199
Charles,05,28,005-001,UNAFFILIATED,17,2,0,0,534
Charles,05,28,006-001,DEMOCRAT,255,103,16,3,992
Charles,05,28,006-001,GREEN,0,0,0,0,5
Charles,05,28,006-001,LIBERTARIAN,1,0,0,0,17
Charles,05,28,006-001,OTHER PARTIES,0,0,0,0,14
Charles,05,28,006-001,REPUBLICAN,128,26,2,1,840
Charles,05,28,006-001,UNAFFILIATED,16,4,1,2,402
Charles,05,28,006-002,DEMOCRAT,482,286,19,10,2371
Charles,05,28,006-002,GREEN,1,0,0,0,3
Charles,05,28,006-002,LIBERTARIAN,1,0,0,0,23
Charles,05,28,006-002,OTHER PARTIES,1,0,0,0,16
Charles,05,28,006-002,REPUBLICAN,136,44,4,3,913
Charles,05,28,006-002,UNAFFILIATED,34,8,0,2,587
Charles,05,28,006-003,DEMOCRAT,408,95,10,21,1847
Charles,05,28,006-003,GREEN,0,0,0,0,2
Charles,05,28,006-003,LIBERTARIAN,2,0,0,0,15
Charles,05,28,006-003,OTHER PARTIES,1,0,0,0,5
Charles,05,28,006-003,REPUBLICAN,31,14,0,3,324
Charles,05,28,006-003,UNAFFILIATED,27,5,0,4,380
Charles,05,28,006-004,DEMOCRAT,522,145,12,24,2614
Charles,05,28,006-004,GREEN,0,1,0,0,4
Charles,05,28,006-004,LIBERTARIAN,0,0,0,0,10
Charles,05,28,006-004,OTHER PARTIES,0,0,0,0,15
Charles,05,28,006-004,REPUBLICAN,57,12,0,0,379
Charles,05,28,006-004,UNAFFILIATED,30,5,1,0,519
Charles,05,28,006-005,DEMOCRAT,467,123,6,12,2945
Charles,05,28,006-005,GREEN,1,0,0,0,4
Charles,05,28,006-005,LIBERTARIAN,0,0,0,0,14
Charles,05,28,006-005,OTHER PARTIES,1,1,0,1,11
Charles,05,28,006-005,REPUBLICAN,21,22,0,1,280
Charles,05,28,006-005,UNAFFILIATED,18,10,0,4,494
Charles,05,28,006-006,DEMOCRAT,341,94,5,4,1990
Charles,05,28,006-006,GREEN,0,0,0,0,3
Charles,05,28,006-006,LIBERTARIAN,2,0,0,1,11
Charles,05,28,006-006,OTHER PARTIES,0,0,0,0,18
Charles,05,28,006-006,REPUBLICAN,95,20,3,2,616
Charles,05,28,006-006,UNAFFILIATED,16,1,0,14,536
Charles,05,28,006-007,DEMOCRAT,281,97,5,8,2366
Charles,05,28,006-007,GREEN,0,0,0,0,5
Charles,05,28,006-007,LIBERTARIAN,0,1,0,0,19
Charles,05,28,006-007,OTHER PARTIES,0,0,0,0,18
Charles,05,28,006-007,REPUBLICAN,51,5,1,1,431
Charles,05,28,006-007,UNAFFILIATED,17,4,0,0,477
Charles,05,28,006-008,DEMOCRAT,260,45,5,4,1348
Charles,05,28,006-008,GREEN,1,0,0,0,4
Charles,05,28,006-008,LIBERTARIAN,0,0,0,0,11
Charles,05,28,006-008,OTHER PARTIES,1,0,0,0,8
Charles,05,28,006-008,REPUBLICAN,39,6,2,1,256
Charles,05,28,006-008,UNAFFILIATED,17,1,0,1,297
Charles,05,28,006-009,DEMOCRAT,326,91,1,16,1858
Charles,05,28,006-009,GREEN,0,0,0,0,3
Charles,05,28,006-009,LIBERTARIAN,1,0,0,0,14
Charles,05,28,006-009,OTHER PARTIES,0,0,0,1,7
Charles,05,28,006-009,REPUBLICAN,36,2,1,0,267
Charles,05,28,006-009,UNAFFILIATED,20,1,0,3,347
Charles,05,28,006-010,DEMOCRAT,634,176,7,11,2669
Charles,05,28,006-010,GREEN,1,0,0,0,4
Charles,05,28,006-010,LIBERTARIAN,0,1,0,0,8
Charles,05,28,006-010,OTHER PARTIES,1,0,0,0,20
Charles,05,28,006-010,REPUBLICAN,56,7,0,1,336
Charles,05,28,006-010,UNAFFILIATED,32,2,0,0,514
Charles,05,28,006-011,DEMOCRAT,340,102,3,5,1616
Charles,05,28,006-011,GREEN,1,0,0,0,4
Charles,05,28,006-011,LIBERTARIAN,1,0,0,0,7
Charles,05,28,006-011,OTHER PARTIES,0,0,0,0,10
Charles,05,28,006-011,REPUBLICAN,32,12,1,1,302
Charles,05,28,006-011,UNAFFILIATED,26,2,0,0,350
Charles,05,27A,006-012,DEMOCRAT,177,49,2,9,966
Charles,05,27A,006-012,GREEN,0,0,0,0,2
Charles,05,27A,006-012,LIBERTARIAN,0,0,0,0,5
Charles,05,27A,006-012,OTHER PARTIES,2,0,0,0,8
Charles,05,27A,006-012,REPUBLICAN,25,4,0,0,212
Charles,05,27A,006-012,UNAFFILIATED,8,1,0,2,259
Charles,05,28,006-013,DEMOCRAT,474,113,5,14,2425
Charles,05,28,006-013,GREEN,1,0,0,0,9
Charles,05,28,006-013,LIBERTARIAN,0,0,0,0,7
Charles,05,28,006-013,OTHER PARTIES,1,0,0,0,21
Charles,05,28,006-013,REPUBLICAN,73,15,0,2,626
Charles,05,28,006-013,UNAFFILIATED,28,5,0,0,599
Charles,05,28,006-014,DEMOCRAT,574,223,10,12,2765
Charles,05,28,006-014,GREEN,0,1,0,0,7
Charles,05,28,006-014,LIBERTARIAN,2,0,0,0,20
Charles,05,28,006-014,OTHER PARTIES,1,0,0,0,18
Charles,05,28,006-014,REPUBLICAN,70,20,0,2,639
Charles,05,28,006-014,UNAFFILIATED,32,4,1,3,636
Charles,05,28,006-015,DEMOCRAT,298,82,4,16,1719
Charles,05,28,006-015,GREEN,0,0,0,0,8
Charles,05,28,006-015,LIBERTARIAN,0,0,0,0,9
Charles,05,28,006-015,OTHER PARTIES,0,0,0,0,7
Charles,05,28,006-015,REPUBLICAN,28,3,2,0,194
Charles,05,28,006-015,UNAFFILIATED,25,1,0,2,350
Charles,05,28,006-016,DEMOCRAT,265,70,2,11,1013
Charles,05,28,006-016,GREEN,1,0,0,0,4
Charles,05,28,006-016,LIBERTARIAN,0,0,0,0,6
Charles,05,28,006-016,OTHER PARTIES,0,0,0,0,6
Charles,05,28,006-016,REPUBLICAN,43,5,0,1,283
Charles,05,28,006-016,UNAFFILIATED,22,3,0,0,328
Charles,05,28,006-017,DEMOCRAT,199,41,0,4,1064
Charles,05,28,006-017,GREEN,1,0,0,1,4
Charles,05,28,006-017,LIBERTARIAN,0,0,0,0,3
Charles,05,28,006-017,OTHER PARTIES,0,0,0,0,7
Charles,05,28,006-017,REPUBLICAN,41,12,1,0,260
Charles,05,28,006-017,UNAFFILIATED,8,3,0,9,267
Charles,05,28,006-018,DEMOCRAT,555,204,2,12,2838
Charles,05,28,006-018,GREEN,0,0,0,0,3
Charles,05,28,006-018,LIBERTARIAN,1,1,0,0,6
Charles,05,28,006-018,OTHER PARTIES,2,0,0,0,12
Charles,05,28,006-018,REPUBLICAN,36,9,3,1,247
Charles,05,28,006-018,UNAFFILIATED,35,13,0,0,522
Charles,05,28,006-019,DEMOCRAT,352,90,5,4,1435
Charles,05,28,006-019,GREEN,0,0,0,0,0
Charles,05,28,006-019,LIBERTARIAN,2,0,0,0,15
Charles,05,28,006-019,OTHER PARTIES,0,0,0,0,6
Charles,05,28,006-019,REPUBLICAN,61,19,4,0,524
Charles,05,28,006-019,UNAFFILIATED,34,1,0,0,459
Charles,05,28,006-020,DEMOCRAT,175,42,2,2,797
Charles,05,28,006-020,GREEN,0,0,0,0,1
Charles,05,28,006-020,LIBERTARIAN,0,0,0,0,8
Charles,05,28,006-020,OTHER PARTIES,0,0,0,0,8
Charles,05,28,006-020,REPUBLICAN,34,8,2,0,272
Charles,05,28,006-020,UNAFFILIATED,14,1,0,3,254
Charles,05,28,006-021,DEMOCRAT,276,80,2,1,1094
Charles,05,28,006-021,GREEN,0,0,0,0,1
Charles,05,28,006-021,LIBERTARIAN,0,0,0,0,6
Charles,05,28,006-021,OTHER PARTIES,0,0,0,0,4
Charles,05,28,006-021,REPUBLICAN,35,5,0,0,249
Charles,05,28,006-021,UNAFFILIATED,25,0,0,0,309
Charles,05,27A,006-022,DEMOCRAT,236,56,1,12,1715
Charles,05,27A,006-022,GREEN,0,0,0,0,1
Charles,05,27A,006-022,LIBERTARIAN,0,0,0,0,13
Charles,05,27A,006-022,OTHER PARTIES,0,0,0,1,11
Charles,05,27A,006-022,REPUBLICAN,22,5,1,1,221
Charles,05,27A,006-022,UNAFFILIATED,6,2,0,0,286
Charles,05,28,007-001,DEMOCRAT,128,23,3,4,507
Charles,05,28,007-001,GREEN,1,0,0,0,1
Charles,05,28,007-001,LIBERTARIAN,1,0,0,0,9
Charles,05,28,007-001,OTHER PARTIES,1,0,0,1,7
Charles,05,28,007-001,REPUBLICAN,57,7,1,2,405
Charles,05,28,007-001,UNAFFILIATED,11,0,0,1,250
Charles,05,28,007-002,DEMOCRAT,365,40,12,5,1805
Charles,05,28,007-002,GREEN,0,0,0,0,5
Charles,05,28,007-002,LIBERTARIAN,2,0,0,0,9
Charles,05,28,007-002,OTHER PARTIES,0,0,0,0,7
Charles,05,28,007-002,REPUBLICAN,67,6,0,0,366
Charles,05,28,007-002,UNAFFILIATED,19,1,0,10,395
Charles,05,28,007-003,DEMOCRAT,512,118,29,7,2218
Charles,05,28,007-003,GREEN,0,1,0,0,7
Charles,05,28,007-003,LIBERTARIAN,0,0,0,0,14
Charles,05,28,007-003,OTHER PARTIES,0,0,0,0,8
Charles,05,28,007-003,REPUBLICAN,80,7,6,2,545
Charles,05,28,007-003,UNAFFILIATED,24,0,1,2,490
Charles,05,28,007-004,DEMOCRAT,485,103,9,19,2091
Charles,05,28,007-004,GREEN,0,0,0,0,6
Charles,05,28,007-004,LIBERTARIAN,0,0,0,0,6
Charles,05,28,007-004,OTHER PARTIES,0,1,0,0,7
Charles,05,28,007-004,REPUBLICAN,59,7,1,5,351
Charles,05,28,007-004,UNAFFILIATED,36,2,0,3,375
Charles,05,28,008-001,DEMOCRAT,373,101,6,6,1472
Charles,05,28,008-001,GREEN,0,0,0,0,4
Charles,05,28,008-001,LIBERTARIAN,1,1,0,0,25
Charles,05,28,008-001,OTHER PARTIES,1,0,0,0,15
Charles,05,28,008-001,REPUBLICAN,184,44,4,7,1399
Charles,05,28,008-001,UNAFFILIATED,29,4,0,4,588
Charles,05,27A,008-002,DEMOCRAT,264,75,2,4,1237
Charles,05,27A,008-002,GREEN,1,0,0,0,6
Charles,05,27A,008-002,LIBERTARIAN,1,0,0,0,14
Charles,05,27A,008-002,OTHER PARTIES,0,0,0,0,14
Charles,05,27A,008-002,REPUBLICAN,93,8,0,1,626
Charles,05,27A,008-002,UNAFFILIATED,10,2,0,0,365
Charles,05,27A,008-003,DEMOCRAT,211,49,6,1,1065
Charles,05,27A,008-003,GREEN,0,0,0,0,1
Charles,05,27A,008-003,LIBERTARIAN,0,0,0,0,10
Charles,05,27A,008-003,OTHER PARTIES,0,0,0,0,10
Charles,05,27A,008-003,REPUBLICAN,78,19,0,0,403
Charles,05,27A,008-003,UNAFFILIATED,14,2,0,2,347
Charles,05,28,008-004,DEMOCRAT,405,235,8,16,2403
Charles,05,28,008-004,GREEN,0,0,0,0,0
Charles,05,28,008-004,LIBERTARIAN,1,1,0,0,17
Charles,05,28,008-004,OTHER PARTIES,1,0,0,0,12
Charles,05,28,008-004,REPUBLICAN,105,35,7,2,890
Charles,05,28,008-004,UNAFFILIATED,39,8,1,2,639
Charles,05,27A,008-005,DEMOCRAT,30,10,0,2,194
Charles,05,27A,008-005,GREEN,0,0,0,0,1
Charles,05,27A,008-005,LIBERTARIAN,0,0,0,0,2
Charles,05,27A,008-005,OTHER PARTIES,0,0,0,0,5
Charles,05,27A,008-005,REPUBLICAN,19,7,0,0,199
Charles,05,27A,008-005,UNAFFILIATED,2,0,0,0,91
Charles,05,27A,009-001,DEMOCRAT,257,85,2,2,1295
Charles,05,27A,009-001,GREEN,0,0,0,0,4
Charles,05,27A,009-001,LIBERTARIAN,3,0,0,0,13
Charles,05,27A,009-001,OTHER PARTIES,1,0,0,0,18
Charles,05,27A,009-001,REPUBLICAN,98,14,2,4,759
Charles,05,27A,009-001,UNAFFILIATED,20,2,0,2,422
Charles,05,27A,009-002,DEMOCRAT,207,47,8,0,992
Charles,05,27A,009-002,GREEN,0,0,0,0,3
Charles,05,27A,009-002,LIBERTARIAN,0,0,0,0,12
Charles,05,27A,009-002,OTHER PARTIES,1,0,0,0,12
Charles,05,27A,009-002,REPUBLICAN,119,10,1,2,897
Charles,05,27A,009-002,UNAFFILIATED,15,0,0,1,464
Charles,05,28,010-001,DEMOCRAT,378,108,14,7,1577
Charles,05,28,010-001,GREEN,0,0,0,0,9
Charles,05,28,010-001,LIBERTARIAN,0,0,0,0,11
Charles,05,28,010-001,OTHER PARTIES,0,0,0,0,17
Charles,05,28,010-001,REPUBLICAN,98,22,2,0,707
Charles,05,28,010-001,UNAFFILIATED,18,8,0,0,448
Charles,,,Unable to Determine,DEMOCRAT,0,0,0,2,
Charles,,,Unable to Determine,GREEN,0,0,0,0,
Charles,,,Unable to Determine,LIBERTARIAN,0,0,0,0,
Charles,,,Unable to Determine,OTHER PARTIES,0,0,0,0,
Charles,,,Unable to Determine,REPUBLICAN,0,0,0,8,
Charles,,,Unable to Determine,UNAFFILIATED,0,0,0,24,
Dorchester,01,37B,001-001,DEMOCRAT,47,8,4,0,306
Dorchester,01,37B,001-001,GREEN,0,0,0,0,0
Dorchester,01,37B,001-001,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,001-001,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37B,001-001,REPUBLICAN,159,13,9,1,630
Dorchester,01,37B,001-001,UNAFFILIATED,0,0,0,1,0
Dorchester,01,37B,002-001,DEMOCRAT,63,6,2,3,303
Dorchester,01,37B,002-001,GREEN,0,0,0,1,0
Dorchester,01,37B,002-001,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,002-001,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37B,002-001,REPUBLICAN,211,23,12,3,671
Dorchester,01,37B,002-001,UNAFFILIATED,0,0,0,6,0
Dorchester,01,37A,002-002,DEMOCRAT,22,2,2,0,127
Dorchester,01,37A,002-002,GREEN,0,0,0,0,0
Dorchester,01,37A,002-002,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37A,002-002,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37A,002-002,REPUBLICAN,10,3,1,0,51
Dorchester,01,37A,002-002,UNAFFILIATED,0,0,0,0,0
Dorchester,01,37B,002-003,DEMOCRAT,10,6,0,0,28
Dorchester,01,37B,002-003,GREEN,0,0,0,0,0
Dorchester,01,37B,002-003,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,002-003,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37B,002-003,REPUBLICAN,25,12,1,0,75
Dorchester,01,37B,002-003,UNAFFILIATED,0,0,0,0,0
Dorchester,01,37A,002-004,DEMOCRAT,7,0,0,1,73
Dorchester,01,37A,002-004,GREEN,0,0,0,0,0
Dorchester,01,37A,002-004,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37A,002-004,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37A,002-004,REPUBLICAN,20,2,1,0,102
Dorchester,01,37A,002-004,UNAFFILIATED,0,0,0,0,0
Dorchester,01,37B,003-001,DEMOCRAT,20,3,0,1,97
Dorchester,01,37B,003-001,GREEN,0,0,0,0,0
Dorchester,01,37B,003-001,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,003-001,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37B,003-001,REPUBLICAN,40,1,1,0,108
Dorchester,01,37B,003-001,UNAFFILIATED,0,0,0,2,0
Dorchester,01,37A,003-002,DEMOCRAT,38,7,0,0,199
Dorchester,01,37A,003-002,GREEN,0,0,0,0,0
Dorchester,01,37A,003-002,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37A,003-002,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37A,003-002,REPUBLICAN,32,3,6,0,104
Dorchester,01,37A,003-002,UNAFFILIATED,0,0,0,0,0
Dorchester,01,37B,004-001,DEMOCRAT,18,1,0,0,38
Dorchester,01,37B,004-001,GREEN,0,0,0,0,0
Dorchester,01,37B,004-001,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,004-001,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37B,004-001,REPUBLICAN,42,8,2,2,107
Dorchester,01,37B,004-001,UNAFFILIATED,0,0,0,0,0
Dorchester,01,37B,005-001,DEMOCRAT,21,4,1,0,89
Dorchester,01,37B,005-001,GREEN,0,0,0,0,0
Dorchester,01,37B,005-001,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,005-001,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37B,005-001,REPUBLICAN,36,6,0,0,92
Dorchester,01,37B,005-001,UNAFFILIATED,0,0,0,0,0
Dorchester,01,37B,006-001,DEMOCRAT,38,5,1,0,109
Dorchester,01,37B,006-001,GREEN,0,0,0,0,0
Dorchester,01,37B,006-001,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,006-001,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37B,006-001,REPUBLICAN,55,5,3,0,144
Dorchester,01,37B,006-001,UNAFFILIATED,0,0,0,0,0
Dorchester,01,37B,007-001,DEMOCRAT,49,33,6,0,332
Dorchester,01,37B,007-001,GREEN,0,0,0,0,0
Dorchester,01,37B,007-001,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,007-001,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37B,007-001,REPUBLICAN,78,34,8,1,319
Dorchester,01,37B,007-001,UNAFFILIATED,0,0,0,4,0
Dorchester,01,37A,007-002,DEMOCRAT,211,115,19,4,2508
Dorchester,01,37A,007-002,GREEN,0,0,0,0,0
Dorchester,01,37A,007-002,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37A,007-002,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37A,007-002,REPUBLICAN,30,17,0,0,320
Dorchester,01,37A,007-002,UNAFFILIATED,0,0,0,1,0
Dorchester,01,37B,007-003,DEMOCRAT,35,21,2,1,143
Dorchester,01,37B,007-003,GREEN,0,0,0,0,0
Dorchester,01,37B,007-003,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37B,007-003,OTHER PARTIES,0,0,0,0,0
Dorchester,01,37B,007-003,REPUBLICAN,76,36,1,1,308
Dorchester,01,37B,007-003,UNAFFILIATED,0,0,0,0,0
Dorchester,01,37A,007-004,DEMOCRAT,40,20,6,2,336
Dorchester,01,37A,007-004,GREEN,0,0,0,0,0
Dorchester,01,37A,007-004,LIBERTARIAN,0,0,0,0,0
Dorchester,01,37A,007-004,OTHER PARTIES,0,0,0,0,0
