LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Montgomery,08,15,004-023,OTHER PARTIES,0,0,0,0,14
Montgomery,08,15,004-023,REPUBLICAN,20,6,23,2,252
Montgomery,08,15,004-023,UNAFFILIATED,14,3,18,3,615
Montgomery,08,15,004-024,DEMOCRATIC,119,33,232,21,1651
Montgomery,08,15,004-024,LIBERTARIAN,2,0,0,0,13
Montgomery,08,15,004-024,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,15,004-024,OTHER PARTIES,0,0,2,0,29
Montgomery,08,15,004-024,REPUBLICAN,29,9,37,3,476
Montgomery,08,15,004-024,UNAFFILIATED,14,3,29,0,1087
Montgomery,08,17,004-025,DEMOCRATIC,149,27,240,16,1069
Montgomery,08,17,004-025,LIBERTARIAN,0,0,1,0,8
Montgomery,08,17,004-025,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,17,004-025,OTHER PARTIES,0,1,1,0,14
Montgomery,08,17,004-025,REPUBLICAN,47,17,32,2,281
Montgomery,08,17,004-025,UNAFFILIATED,6,1,24,3,430
Montgomery,08,18,004-026,DEMOCRATIC,124,25,197,13,1292
Montgomery,08,18,004-026,LIBERTARIAN,0,0,0,0,8
Montgomery,08,18,004-026,NO LABELS MARYLAND,0,0,1,0,1
Montgomery,08,18,004-026,OTHER PARTIES,0,0,1,0,21
Montgomery,08,18,004-026,REPUBLICAN,51,5,45,0,365
Montgomery,08,18,004-026,UNAFFILIATED,11,1,22,1,605
Montgomery,08,18,004-027,DEMOCRATIC,22,2,36,5,364
Montgomery,08,18,004-027,LIBERTARIAN,0,0,0,0,3
Montgomery,08,18,004-027,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,18,004-027,OTHER PARTIES,0,0,0,0,6
Montgomery,08,18,004-027,REPUBLICAN,5,0,0,0,36
Montgomery,08,18,004-027,UNAFFILIATED,4,1,0,1,154
Montgomery,08,16,004-028,DEMOCRATIC,59,14,168,17,766
Montgomery,08,16,004-028,LIBERTARIAN,0,0,0,1,6
Montgomery,08,16,004-028,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,16,004-028,OTHER PARTIES,2,0,0,0,24
Montgomery,08,16,004-028,REPUBLICAN,8,1,20,4,128
Montgomery,08,16,004-028,UNAFFILIATED,8,0,13,3,284
Montgomery,08,17,004-030,DEMOCRATIC,199,45,406,18,2122
Montgomery,08,17,004-030,LIBERTARIAN,0,0,0,0,10
Montgomery,08,17,004-030,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,17,004-030,OTHER PARTIES,1,0,0,0,27
Montgomery,08,17,004-030,REPUBLICAN,34,4,38,4,384
Montgomery,08,17,004-030,UNAFFILIATED,18,3,46,4,955
Montgomery,08,16,004-031,DEMOCRATIC,214,61,353,18,1753
Montgomery,08,16,004-031,LIBERTARIAN,0,0,1,0,12
Montgomery,08,16,004-031,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,16,004-031,OTHER PARTIES,1,0,0,0,28
Montgomery,08,16,004-031,REPUBLICAN,26,13,48,1,326
Montgomery,08,16,004-031,UNAFFILIATED,16,2,42,1,744
Montgomery,08,15,004-032,DEMOCRATIC,129,45,154,16,847
Montgomery,08,15,004-032,LIBERTARIAN,0,0,0,0,4
Montgomery,08,15,004-032,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,15,004-032,OTHER PARTIES,1,0,0,0,15
Montgomery,08,15,004-032,REPUBLICAN,36,12,20,3,254
Montgomery,08,15,004-032,UNAFFILIATED,8,2,15,5,385
Montgomery,08,17,004-033,DEMOCRATIC,27,5,48,4,364
Montgomery,08,17,004-033,LIBERTARIAN,0,0,0,0,3
Montgomery,08,17,004-033,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,17,004-033,OTHER PARTIES,0,0,0,0,4
Montgomery,08,17,004-033,REPUBLICAN,1,1,2,0,30
Montgomery,08,17,004-033,UNAFFILIATED,3,0,6,0,153
Montgomery,08,19,004-034,DEMOCRATIC,144,40,177,4,980
Montgomery,08,19,004-034,LIBERTARIAN,0,0,0,0,8
Montgomery,08,19,004-034,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,19,004-034,OTHER PARTIES,1,0,0,0,12
Montgomery,08,19,004-034,REPUBLICAN,72,11,45,4,409
Montgomery,08,19,004-034,UNAFFILIATED,8,0,17,1,474
Montgomery,08,18,004-038,DEMOCRATIC,4,1,7,3,53
Montgomery,08,18,004-038,LIBERTARIAN,0,0,0,0,1
Montgomery,08,18,004-038,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,18,004-038,OTHER PARTIES,0,0,0,0,1
Montgomery,08,18,004-038,REPUBLICAN,0,0,2,0,13
Montgomery,08,18,004-038,UNAFFILIATED,2,0,1,0,21
Montgomery,08,17,004-042,DEMOCRATIC,2,0,0,0,6
Montgomery,08,17,004-042,LIBERTARIAN,0,0,0,0,0
Montgomery,08,17,004-042,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,17,004-042,OTHER PARTIES,0,0,0,0,0
Montgomery,08,17,004-042,REPUBLICAN,0,0,0,0,1
Montgomery,08,17,004-042,UNAFFILIATED,0,0,0,0,3
Montgomery,08,14,005-001,DEMOCRATIC,244,128,229,6,2198
Montgomery,08,14,005-001,LIBERTARIAN,0,0,0,0,10
Montgomery,08,14,005-001,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,14,005-001,OTHER PARTIES,0,0,3,0,40
Montgomery,08,14,005-001,REPUBLICAN,55,32,43,1,516
Montgomery,08,14,005-001,UNAFFILIATED,21,10,18,1,820
Montgomery,04,14,005-002,DEMOCRATIC,199,75,188,16,2272
Montgomery,04,14,005-002,LIBERTARIAN,0,0,0,0,8
Montgomery,04,14,005-002,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,04,14,005-002,OTHER PARTIES,0,0,0,0,56
Montgomery,04,14,005-002,REPUBLICAN,10,4,9,0,196
Montgomery,04,14,005-002,UNAFFILIATED,18,1,19,1,737
Montgomery,08,20,005-003,DEMOCRATIC,322,104,343,20,2694
Montgomery,08,20,005-003,LIBERTARIAN,0,0,1,0,10
Montgomery,08,20,005-003,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,20,005-003,OTHER PARTIES,0,0,0,0,52
Montgomery,08,20,005-003,REPUBLICAN,46,14,35,2,441
Montgomery,08,20,005-003,UNAFFILIATED,23,4,30,2,942
Montgomery,08,14,005-004,DEMOCRATIC,200,38,412,37,1358
Montgomery,08,14,005-004,LIBERTARIAN,0,0,0,0,1
Montgomery,08,14,005-004,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,14,005-004,OTHER PARTIES,1,1,3,0,31
Montgomery,08,14,005-004,REPUBLICAN,39,4,49,4,216
Montgomery,08,14,005-004,UNAFFILIATED,6,0,25,3,321
Montgomery,08,20,005-005,DEMOCRATIC,223,80,239,25,1511
Montgomery,08,20,005-005,LIBERTARIAN,0,0,0,0,6
Montgomery,08,20,005-005,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,20,005-005,OTHER PARTIES,2,0,0,2,34
Montgomery,08,20,005-005,REPUBLICAN,27,17,27,5,268
Montgomery,08,20,005-005,UNAFFILIATED,14,3,15,1,566
Montgomery,08,20,005-006,DEMOCRATIC,219,98,346,20,2580
Montgomery,08,20,005-006,LIBERTARIAN,0,0,0,0,18
Montgomery,08,20,005-006,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,20,005-006,OTHER PARTIES,1,0,4,0,56
Montgomery,08,20,005-006,REPUBLICAN,35,8,38,2,439
Montgomery,08,20,005-006,UNAFFILIATED,13,2,24,2,955
Montgomery,08,14,005-008,DEMOCRATIC,229,110,308,28,2073
Montgomery,08,14,005-008,LIBERTARIAN,0,0,0,0,4
Montgomery,08,14,005-008,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,14,005-008,OTHER PARTIES,0,0,0,0,35
Montgomery,08,14,005-008,REPUBLICAN,37,15,37,1,364
Montgomery,08,14,005-008,UNAFFILIATED,16,2,17,0,744
Montgomery,08,14,005-009,DEMOCRATIC,340,122,414,23,2480
Montgomery,08,14,005-009,LIBERTARIAN,0,0,0,1,15
Montgomery,08,14,005-009,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,14,005-009,OTHER PARTIES,1,0,1,2,33
Montgomery,08,14,005-009,REPUBLICAN,58,24,74,2,589
Montgomery,08,14,005-009,UNAFFILIATED,19,4,28,6,899
Montgomery,08,20,005-010,DEMOCRATIC,92,47,132,13,1399
Montgomery,08,20,005-010,LIBERTARIAN,0,0,0,0,9
Montgomery,08,20,005-010,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,20,005-010,OTHER PARTIES,0,0,0,0,30
Montgomery,08,20,005-010,REPUBLICAN,15,6,18,0,238
Montgomery,08,20,005-010,UNAFFILIATED,5,0,5,0,492
Montgomery,08,20,005-011,DEMOCRATIC,185,64,205,12,1639
Montgomery,08,20,005-011,LIBERTARIAN,1,0,0,0,8
Montgomery,08,20,005-011,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,20,005-011,OTHER PARTIES,0,1,2,1,45
Montgomery,08,20,005-011,REPUBLICAN,27,10,24,0,327
Montgomery,08,20,005-011,UNAFFILIATED,16,3,14,1,630
Montgomery,04,14,005-012,DEMOCRATIC,265,128,308,17,3059
Montgomery,04,14,005-012,LIBERTARIAN,0,0,1,0,19
Montgomery,04,14,005-012,NO LABELS MARYLAND,0,0,0,0,2
Montgomery,04,14,005-012,OTHER PARTIES,0,0,0,0,61
Montgomery,04,14,005-012,REPUBLICAN,62,25,46,4,533
Montgomery,04,14,005-012,UNAFFILIATED,26,12,28,3,1178
Montgomery,08,20,005-013,DEMOCRATIC,193,77,204,31,3039
Montgomery,08,20,005-013,LIBERTARIAN,0,0,0,0,19
Montgomery,08,20,005-013,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,20,005-013,OTHER PARTIES,0,0,1,1,78
Montgomery,08,20,005-013,REPUBLICAN,17,14,11,2,310
Montgomery,08,20,005-013,UNAFFILIATED,17,5,24,10,1021
Montgomery,08,20,005-014,DEMOCRATIC,41,14,62,1,1059
Montgomery,08,20,005-014,LIBERTARIAN,0,0,0,0,7
Montgomery,08,20,005-014,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,20,005-014,OTHER PARTIES,0,0,1,0,37
Montgomery,08,20,005-014,REPUBLICAN,11,6,13,0,219
Montgomery,08,20,005-014,UNAFFILIATED,7,1,1,1,528
Montgomery,08,14,005-015,DEMOCRATIC,219,117,253,19,1986
Montgomery,08,14,005-015,LIBERTARIAN,0,0,0,0,12
Montgomery,08,14,005-015,NO LABELS MARYLAND,0,0,0,0,2
Montgomery,08,14,005-015,OTHER PARTIES,0,0,0,0,25
Montgomery,08,14,005-015,REPUBLICAN,97,39,47,5,682
Montgomery,08,14,005-015,UNAFFILIATED,22,8,26,1,924
Montgomery,08,14,005-016,DEMOCRATIC,361,105,351,29,2070
Montgomery,08,14,005-016,LIBERTARIAN,0,0,0,0,6
Montgomery,08,14,005-016,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,14,005-016,OTHER PARTIES,0,1,1,0,28
Montgomery,08,14,005-016,REPUBLICAN,52,10,47,0,465
Montgomery,08,14,005-016,UNAFFILIATED,16,6,22,2,676
Montgomery,08,14,005-017,DEMOCRATIC,222,133,397,15,2406
Montgomery,08,14,005-017,LIBERTARIAN,0,0,0,0,10
Montgomery,08,14,005-017,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,14,005-017,OTHER PARTIES,1,0,1,1,48
Montgomery,08,14,005-017,REPUBLICAN,35,27,56,2,480
Montgomery,08,14,005-017,UNAFFILIATED,13,3,19,3,812
Montgomery,04,14,005-018,DEMOCRATIC,105,58,143,7,871
Montgomery,04,14,005-018,LIBERTARIAN,0,0,0,0,2
Montgomery,04,14,005-018,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,04,14,005-018,OTHER PARTIES,0,0,0,0,16
Montgomery,04,14,005-018,REPUBLICAN,48,16,30,1,424
Montgomery,04,14,005-018,UNAFFILIATED,9,2,12,1,426
Montgomery,04,14,005-019,DEMOCRATIC,217,134,289,22,1906
Montgomery,04,14,005-019,LIBERTARIAN,0,0,0,0,16
Montgomery,04,14,005-019,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,04,14,005-019,OTHER PARTIES,1,0,0,0,37
Montgomery,04,14,005-019,REPUBLICAN,71,39,64,3,619
Montgomery,04,14,005-019,UNAFFILIATED,14,5,27,2,790
Montgomery,04,14,005-021,DEMOCRATIC,160,87,188,16,2648
Montgomery,04,14,005-021,LIBERTARIAN,1,0,1,0,21
Montgomery,04,14,005-021,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,04,14,005-021,OTHER PARTIES,0,1,2,1,65
Montgomery,04,14,005-021,REPUBLICAN,8,7,12,2,248
Montgomery,04,14,005-021,UNAFFILIATED,9,7,12,6,874
Montgomery,08,20,005-022,DEMOCRATIC,138,64,183,14,969
Montgomery,08,20,005-022,LIBERTARIAN,0,0,1,0,6
Montgomery,08,20,005-022,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,20,005-022,OTHER PARTIES,0,0,0,0,14
Montgomery,08,20,005-022,REPUBLICAN,32,14,27,2,219
Montgomery,08,20,005-022,UNAFFILIATED,15,3,16,2,331
Montgomery,04,14,005-023,DEMOCRATIC,341,175,268,102,3668
Montgomery,04,14,005-023,LIBERTARIAN,1,0,0,0,14
Montgomery,04,14,005-023,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,04,14,005-023,OTHER PARTIES,0,1,0,1,55
Montgomery,04,14,005-023,REPUBLICAN,39,18,29,9,466
Montgomery,04,14,005-023,UNAFFILIATED,24,8,31,10,1277
Montgomery,08,15,006-001,DEMOCRATIC,120,40,177,8,1081
Montgomery,08,15,006-001,LIBERTARIAN,0,0,0,0,8
Montgomery,08,15,006-001,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,15,006-001,OTHER PARTIES,0,1,1,0,21
Montgomery,08,15,006-001,REPUBLICAN,79,24,57,2,556
Montgomery,08,15,006-001,UNAFFILIATED,13,3,16,2,610
Montgomery,08,15,006-002,DEMOCRATIC,148,59,236,20,1712
Montgomery,08,15,006-002,LIBERTARIAN,0,0,0,0,8
Montgomery,08,15,006-002,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,15,006-002,OTHER PARTIES,1,0,0,0,30
Montgomery,08,15,006-002,REPUBLICAN,84,25,56,2,743
Montgomery,08,15,006-002,UNAFFILIATED,16,8,39,4,1273
Montgomery,06,39,006-003,DEMOCRATIC,192,51,234,10,1303
Montgomery,06,39,006-003,LIBERTARIAN,2,0,0,0,6
Montgomery,06,39,006-003,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,06,39,006-003,OTHER PARTIES,3,1,2,0,29
Montgomery,06,39,006-003,REPUBLICAN,98,19,37,3,474
Montgomery,06,39,006-003,UNAFFILIATED,24,3,27,4,682
Montgomery,08,15,006-004,DEMOCRATIC,196,82,257,18,1297
Montgomery,08,15,006-004,LIBERTARIAN,0,0,0,0,7
Montgomery,08,15,006-004,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,15,006-004,OTHER PARTIES,1,0,0,0,17
Montgomery,08,15,006-004,REPUBLICAN,40,13,26,2,303
Montgomery,08,15,006-004,UNAFFILIATED,26,4,28,1,649
Montgomery,08,15,006-005,DEMOCRATIC,320,80,315,29,1955
Montgomery,08,15,006-005,LIBERTARIAN,1,0,0,0,15
Montgomery,08,15,006-005,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,15,006-005,OTHER PARTIES,1,0,0,0,31
Montgomery,08,15,006-005,REPUBLICAN,113,23,60,7,722
Montgomery,08,15,006-005,UNAFFILIATED,25,7,43,3,995
Montgomery,08,15,006-006,DEMOCRATIC,169,62,237,14,1540
Montgomery,08,15,006-006,LIBERTARIAN,0,0,0,0,9
Montgomery,08,15,006-006,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,15,006-006,OTHER PARTIES,1,0,0,0,32
Montgomery,08,15,006-006,REPUBLICAN,54,24,52,5,481
Montgomery,08,15,006-006,UNAFFILIATED,33,9,36,4,1078
Montgomery,06,39,006-007,DEMOCRATIC,262,68,266,19,2251
Montgomery,06,39,006-007,LIBERTARIAN,2,0,2,0,24
Montgomery,06,39,006-007,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,06,39,006-007,OTHER PARTIES,0,1,3,0,46
Montgomery,06,39,006-007,REPUBLICAN,58,32,47,1,677
Montgomery,06,39,006-007,UNAFFILIATED,14,6,34,0,1338
Montgomery,08,15,006-008,DEMOCRATIC,125,68,167,35,1050
Montgomery,08,15,006-008,LIBERTARIAN,0,0,0,0,6
Montgomery,08,15,006-008,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,15,006-008,OTHER PARTIES,0,0,0,0,13
Montgomery,08,15,006-008,REPUBLICAN,33,13,31,7,283
Montgomery,08,15,006-008,UNAFFILIATED,14,3,16,5,640
Montgomery,08,15,006-009,DEMOCRATIC,133,43,266,15,1372
Montgomery,08,15,006-009,LIBERTARIAN,1,0,0,0,16
Montgomery,08,15,006-009,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,15,006-009,OTHER PARTIES,0,0,0,0,27
Montgomery,08,15,006-009,REPUBLICAN,106,41,65,5,768
Montgomery,08,15,006-009,UNAFFILIATED,8,9,32,4,959
Montgomery,06,39,006-010,DEMOCRATIC,197,55,172,15,1979
Montgomery,06,39,006-010,LIBERTARIAN,0,0,0,0,20
Montgomery,06,39,006-010,NO LABELS MARYLAND,0,0,0,0,2
Montgomery,06,39,006-010,OTHER PARTIES,0,0,0,0,38
Montgomery,06,39,006-010,REPUBLICAN,38,10,37,2,406
Montgomery,06,39,006-010,UNAFFILIATED,23,2,23,3,909
Montgomery,06,15,006-011,DEMOCRATIC,2,2,11,3,43
Montgomery,06,15,006-011,LIBERTARIAN,0,0,1,0,1
Montgomery,06,15,006-011,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,06,15,006-011,OTHER PARTIES,0,0,0,1,0
Montgomery,06,15,006-011,REPUBLICAN,3,0,0,0,14
Montgomery,06,15,006-011,UNAFFILIATED,0,0,1,1,11
Montgomery,08,15,006-013,DEMOCRATIC,185,36,166,14,1030
Montgomery,08,15,006-013,LIBERTARIAN,0,0,0,0,6
Montgomery,08,15,006-013,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,15,006-013,OTHER PARTIES,0,0,1,0,16
Montgomery,08,15,006-013,REPUBLICAN,40,7,45,5,334
Montgomery,08,15,006-013,UNAFFILIATED,20,1,14,1,525
Montgomery,08,15,006-014,DEMOCRATIC,82,36,94,11,708
Montgomery,08,15,006-014,LIBERTARIAN,0,0,1,0,8
Montgomery,08,15,006-014,NO LABELS MARYLAND,0,0,0,1,0
Montgomery,08,15,006-014,OTHER PARTIES,1,0,0,0,15
Montgomery,08,15,006-014,REPUBLICAN,21,7,8,0,192
Montgomery,08,15,006-014,UNAFFILIATED,13,5,8,4,518
Montgomery,06,15,006-015,DEMOCRATIC,234,81,233,17,2264
Montgomery,06,15,006-015,LIBERTARIAN,0,1,0,0,15
Montgomery,06,15,006-015,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,06,15,006-015,OTHER PARTIES,0,0,0,0,38
Montgomery,06,15,006-015,REPUBLICAN,80,39,44,5,709
Montgomery,06,15,006-015,UNAFFILIATED,23,2,24,12,1485
Montgomery,08,39,006-017,DEMOCRATIC,7,0,9,1,71
Montgomery,08,39,006-017,LIBERTARIAN,0,0,0,0,2
Montgomery,08,39,006-017,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,39,006-017,OTHER PARTIES,0,0,0,0,1
Montgomery,08,39,006-017,REPUBLICAN,2,0,1,0,24
Montgomery,08,39,006-017,UNAFFILIATED,5,0,2,0,64
Montgomery,08,18,007-001,DEMOCRATIC,173,59,204,22,1107
Montgomery,08,18,007-001,LIBERTARIAN,0,0,0,0,5
Montgomery,08,18,007-001,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,18,007-001,OTHER PARTIES,0,0,0,0,13
Montgomery,08,18,007-001,REPUBLICAN,18,8,22,2,189
Montgomery,08,18,007-001,UNAFFILIATED,14,3,10,2,384
Montgomery,08,18,007-002,DEMOCRATIC,275,69,271,23,1389
Montgomery,08,18,007-002,LIBERTARIAN,0,0,0,0,3
Montgomery,08,18,007-002,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,18,007-002,OTHER PARTIES,0,0,0,0,8
Montgomery,08,18,007-002,REPUBLICAN,59,7,47,0,362
Montgomery,08,18,007-002,UNAFFILIATED,11,1,11,0,420
Montgomery,08,16,007-003,DEMOCRATIC,335,67,401,54,1953
Montgomery,08,16,007-003,LIBERTARIAN,0,0,0,0,8
Montgomery,08,16,007-003,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,16,007-003,OTHER PARTIES,2,1,0,0,34
Montgomery,08,16,007-003,REPUBLICAN,36,7,40,4,347
Montgomery,08,16,007-003,UNAFFILIATED,14,0,36,4,689
Montgomery,08,16,007-004,DEMOCRATIC,376,158,703,79,3236
Montgomery,08,16,007-004,LIBERTARIAN,0,0,2,0,15
Montgomery,08,16,007-004,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,16,007-004,OTHER PARTIES,3,0,1,0,37
Montgomery,08,16,007-004,REPUBLICAN,42,14,70,1,528
Montgomery,08,16,007-004,UNAFFILIATED,17,6,33,9,1147
Montgomery,08,18,007-005,DEMOCRATIC,302,89,297,36,1542
Montgomery,08,18,007-005,LIBERTARIAN,0,0,0,0,6
Montgomery,08,18,007-005,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,18,007-005,OTHER PARTIES,0,0,2,0,11
Montgomery,08,18,007-005,REPUBLICAN,44,13,34,2,275
Montgomery,08,18,007-005,UNAFFILIATED,13,4,19,2,446
Montgomery,08,18,007-006,DEMOCRATIC,221,189,325,35,1672
Montgomery,08,18,007-006,LIBERTARIAN,0,0,0,0,2
Montgomery,08,18,007-006,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,18,007-006,OTHER PARTIES,0,0,0,0,9
Montgomery,08,18,007-006,REPUBLICAN,14,23,20,2,271
Montgomery,08,18,007-006,UNAFFILIATED,11,7,20,1,506
Montgomery,08,16,007-007,DEMOCRATIC,327,55,303,30,1467
Montgomery,08,16,007-007,LIBERTARIAN,0,0,0,1,3
Montgomery,08,16,007-007,NO LABELS MARYLAND,0,0,0,0,1
Montgomery,08,16,007-007,OTHER PARTIES,0,0,0,0,10
Montgomery,08,16,007-007,REPUBLICAN,36,9,17,3,194
Montgomery,08,16,007-007,UNAFFILIATED,15,3,14,12,439
Montgomery,08,16,007-008,DEMOCRATIC,253,103,574,17,2444
Montgomery,08,16,007-008,LIBERTARIAN,0,0,0,0,13
Montgomery,08,16,007-008,NO LABELS MARYLAND,0,0,1,0,1
Montgomery,08,16,007-008,OTHER PARTIES,0,0,0,0,27
Montgomery,08,16,007-008,REPUBLICAN,21,5,41,0,334
Montgomery,08,16,007-008,UNAFFILIATED,13,2,48,2,989
Montgomery,08,16,007-009,DEMOCRATIC,337,70,307,25,1688
Montgomery,08,16,007-009,LIBERTARIAN,1,0,0,0,10
Montgomery,08,16,007-009,NO LABELS MARYLAND,0,0,0,0,3
Montgomery,08,16,007-009,OTHER PARTIES,0,1,0,1,17
Montgomery,08,16,007-009,REPUBLICAN,40,16,21,5,289
Montgomery,08,16,007-009,UNAFFILIATED,8,5,19,5,595
Montgomery,08,16,007-010,DEMOCRATIC,310,79,479,28,1982
Montgomery,08,16,007-010,LIBERTARIAN,0,0,0,0,7
Montgomery,08,16,007-010,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,16,007-010,OTHER PARTIES,1,0,2,0,30
Montgomery,08,16,007-010,REPUBLICAN,37,9,44,2,389
Montgomery,08,16,007-010,UNAFFILIATED,19,4,24,0,712
Montgomery,08,16,007-011,DEMOCRATIC,367,121,464,39,2245
Montgomery,08,16,007-011,LIBERTARIAN,1,0,0,0,10
Montgomery,08,16,007-011,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,16,007-011,OTHER PARTIES,0,0,1,0,19
Montgomery,08,16,007-011,REPUBLICAN,40,10,36,0,305
Montgomery,08,16,007-011,UNAFFILIATED,8,3,13,0,709
Montgomery,08,16,007-012,DEMOCRATIC,346,95,402,59,1943
Montgomery,08,16,007-012,LIBERTARIAN,0,0,1,0,6
Montgomery,08,16,007-012,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,16,007-012,OTHER PARTIES,0,0,0,0,14
Montgomery,08,16,007-012,REPUBLICAN,48,6,40,3,308
Montgomery,08,16,007-012,UNAFFILIATED,17,4,18,2,663
Montgomery,08,16,007-013,DEMOCRATIC,335,77,387,47,1965
Montgomery,08,16,007-013,LIBERTARIAN,0,0,1,0,12
Montgomery,08,16,007-013,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,16,007-013,OTHER PARTIES,0,0,1,0,32
Montgomery,08,16,007-013,REPUBLICAN,64,12,67,3,523
Montgomery,08,16,007-013,UNAFFILIATED,21,0,34,2,754
Montgomery,08,16,007-015,DEMOCRATIC,325,57,545,39,2178
Montgomery,08,16,007-015,LIBERTARIAN,0,0,0,0,7
Montgomery,08,16,007-015,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,16,007-015,OTHER PARTIES,1,0,1,0,16
Montgomery,08,16,007-015,REPUBLICAN,53,16,68,6,589
Montgomery,08,16,007-015,UNAFFILIATED,17,1,31,2,884
Montgomery,08,18,007-016,DEMOCRATIC,289,54,277,29,1463
Montgomery,08,18,007-016,LIBERTARIAN,0,0,0,1,4
Montgomery,08,18,007-016,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,18,007-016,OTHER PARTIES,1,0,1,0,19
Montgomery,08,18,007-016,REPUBLICAN,38,1,21,1,292
Montgomery,08,18,007-016,UNAFFILIATED,11,0,18,1,480
Montgomery,08,16,007-018,DEMOCRATIC,339,53,359,41,1851
Montgomery,08,16,007-018,LIBERTARIAN,0,0,1,0,7
Montgomery,08,16,007-018,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,16,007-018,OTHER PARTIES,1,0,0,0,21
Montgomery,08,16,007-018,REPUBLICAN,35,2,32,5,258
Montgomery,08,16,007-018,UNAFFILIATED,12,1,19,5,551
Montgomery,08,16,007-019,DEMOCRATIC,455,89,582,35,2733
Montgomery,08,16,007-019,LIBERTARIAN,0,0,0,0,15
Montgomery,08,16,007-019,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,16,007-019,OTHER PARTIES,2,0,0,0,17
Montgomery,08,16,007-019,REPUBLICAN,86,11,69,4,536
Montgomery,08,16,007-019,UNAFFILIATED,16,2,40,2,1075
Montgomery,08,16,007-020,DEMOCRATIC,222,25,288,19,1513
Montgomery,08,16,007-020,LIBERTARIAN,1,0,0,0,13
Montgomery,08,16,007-020,NO LABELS MARYLAND,0,0,0,0,0
Montgomery,08,16,007-020,OTHER PARTIES,1,0,1,0,22
Montgomery,08,16,007-020,REPUBLICAN,77,4,31,4,375
Montgomery,08,16,007-020,UNAFFILIATED,23,1,22,3,701
Montgomery,08,18,007-021,DEMOCRATIC,205,52,127,18,851
Montgomery,08,18,007-021,LIBERTARIAN,0,0,0,0,3
Montgomery,08,18,007-021,NO LABELS MARYLAND,0,0,0,0,0
